time	V(N002,VDD)*Id(M1)+V(N002,VDD)*Ig(M1)	V(N003,VDD)*Id(M2)+V(N002,VDD)*Ig(M2)	V(N003,VDD)*Id(M3)+V(N001,VDD)*Ig(M3)	V(N001,VDD)*Id(M5)+V(N003,VDD)*Ig(M5)	V(Vout,VDD)*Id(M7)+V(N001,VDD)*Ig(M7)	V(Vout)*Id(M8)+V(N001)*Ig(M8)	V(N001)*Id(M6)+V(N003)*Ig(M6)	V(N003)*Id(M4)+V(Vout)*Ig(M4)	V(N003)*I(C1)	V(Vout)*I(C2)
7.858935236678042e-06	1.082955e-07	1.055011e-07	2.910865e-09	1.954656e-08	-5.412249e-09	3.978511e-08	4.409482e-09	-4.561838e-09	1.814720e-10	-7.622928e-09
7.860155939803042e-06	1.078427e-07	1.040314e-07	2.158305e-09	1.294977e-08	-3.863722e-09	5.570170e-08	3.660831e-09	-8.970818e-09	3.246376e-10	-1.685037e-08
7.862597346053042e-06	1.065896e-07	9.594917e-08	-5.003170e-10	1.088127e-09	-3.230311e-10	8.537848e-08	6.558660e-10	-1.557023e-08	1.458396e-09	-3.690106e-08
7.867480158553042e-06	1.038910e-07	7.325263e-08	-3.353052e-09	-8.345018e-09	5.618431e-09	5.866103e-08	-6.097400e-10	-7.209749e-09	7.417633e-09	-2.539994e-08
7.872989803429325e-06	1.029856e-07	4.736885e-08	-2.753454e-09	-7.216850e-09	4.503364e-09	1.197088e-08	1.291211e-08	3.494047e-09	1.582019e-08	-3.737759e-09
7.879850215098402e-06	1.047825e-07	2.119219e-08	2.632055e-09	-1.490398e-09	5.807739e-09	-9.537313e-09	5.150285e-08	3.375891e-09	1.703839e-08	2.459838e-13
7.889615840098401e-06	1.082273e-07	3.338672e-09	1.242991e-08	5.146296e-09	4.609497e-08	-4.842818e-09	2.764148e-08	-1.682848e-11	6.510208e-09	4.422747e-09
7.898831685829128e-06	1.141565e-07	1.617035e-09	-5.139687e-09	-2.251714e-09	3.171407e-08	3.124815e-09	-9.660886e-09	8.059448e-08	-1.737713e-08	1.948866e-08
7.908597310829127e-06	1.178863e-07	4.287029e-08	-5.702965e-09	2.345814e-08	-2.261596e-09	1.250185e-09	-1.318734e-08	9.176922e-08	-1.537254e-08	1.346504e-08
7.918362935829127e-06	1.055258e-07	1.027607e-07	-4.115642e-09	3.629021e-08	-1.202322e-08	7.121648e-09	3.041445e-09	4.512751e-09	7.836618e-10	1.311452e-08
7.919534957019260e-06	1.057611e-07	1.049549e-07	-2.851456e-09	3.303279e-08	-1.051656e-08	1.135521e-08	3.575468e-09	3.007749e-09	3.580468e-10	1.077574e-08
7.921878999399525e-06	1.087498e-07	1.051743e-07	1.321977e-09	2.336896e-08	-5.722995e-09	3.512306e-08	4.352849e-09	-8.564006e-10	1.249704e-10	-7.570899e-09
7.926567084160056e-06	1.059148e-07	9.547272e-08	-1.777512e-09	-3.655615e-09	1.330722e-10	9.749410e-08	-6.603408e-10	-2.186813e-08	1.968048e-09	-4.329979e-08
7.927518553040646e-06	1.048105e-07	9.117096e-08	-3.006689e-09	-7.542692e-09	1.570328e-09	9.988254e-08	-1.726936e-09	-2.304868e-08	3.128863e-09	-4.552155e-08
7.929421490801828e-06	1.034681e-07	8.031096e-08	-4.015132e-09	-1.000750e-08	4.205544e-09	8.209027e-08	-1.949271e-09	-1.740355e-08	6.114391e-09	-3.782339e-08
7.933227366324190e-06	1.029763e-07	6.076144e-08	-3.448748e-09	-8.863394e-09	5.928738e-09	3.813638e-08	3.257627e-09	-3.600367e-09	1.178835e-08	-1.571903e-08
7.940839117368916e-06	1.042824e-07	2.834730e-08	4.809720e-12	-3.305647e-09	2.988191e-10	-4.579110e-09	4.183975e-08	4.662501e-09	1.711882e-08	-6.426093e-10
7.948631122528503e-06	1.070299e-07	8.236364e-09	9.377356e-09	3.452611e-09	2.459354e-08	-9.997722e-09	4.761035e-08	7.826823e-10	1.074930e-08	3.453790e-10
7.958396747528503e-06	1.097230e-07	1.105376e-09	7.729735e-09	2.917985e-09	5.205260e-08	1.649805e-09	8.752632e-09	3.490438e-08	5.101236e-10	1.183906e-08
7.968162372528502e-06	1.126394e-07	3.832956e-09	8.779192e-09	-1.275030e-09	1.797954e-08	4.642744e-09	-5.560014e-09	1.519704e-07	-1.117548e-08	2.007832e-08
7.977927997528502e-06	1.135660e-07	2.512489e-08	5.455180e-08	-1.719029e-10	2.644819e-09	1.265721e-09	-5.270665e-09	2.027728e-07	-1.091904e-08	2.799273e-09
7.987693622528502e-06	1.117162e-07	4.667680e-08	1.013011e-07	9.720577e-10	-3.358560e-10	-1.253848e-10	-1.824991e-09	1.649177e-07	-3.955825e-09	-9.053562e-11
7.997459247528501e-06	1.108067e-07	5.647409e-08	1.184459e-07	1.946706e-09	-3.221754e-11	5.400926e-12	-8.674948e-10	1.333114e-07	-1.702188e-09	1.287734e-10
8.007224872528501e-06	1.106643e-07	6.266897e-08	1.258545e-07	3.164934e-09	-3.825734e-10	-1.409392e-10	-6.909667e-10	1.148375e-07	-1.229352e-09	-6.574566e-11
8.016990497528500e-06	1.112249e-07	7.108876e-08	1.235479e-07	7.965184e-09	-1.014431e-09	-3.622917e-10	-1.129012e-09	9.117022e-08	-1.862706e-09	1.598753e-11
8.026756122528500e-06	1.121490e-07	8.656079e-08	9.219500e-08	2.935604e-08	-5.685896e-09	-1.809460e-09	-1.238681e-09	5.114624e-08	-1.900821e-09	1.561515e-09
8.036521747528500e-06	1.122433e-07	1.072399e-07	6.777922e-09	6.030692e-08	-1.215670e-08	-1.917682e-09	2.387555e-09	1.301875e-08	-4.600936e-10	3.670836e-09
8.037742450653499e-06	1.116987e-07	1.085682e-07	-8.413099e-10	5.876646e-08	-1.236196e-08	-4.376302e-10	3.236572e-09	1.041532e-08	-2.314973e-10	4.935462e-09
8.040183856903500e-06	1.103763e-07	1.083942e-07	-5.732726e-10	4.544231e-08	-1.071922e-08	1.176634e-08	4.448407e-09	5.589669e-09	-2.692315e-11	3.551025e-09
8.045066669403500e-06	1.089278e-07	1.028985e-07	1.370263e-09	1.962465e-08	-4.491323e-09	5.844721e-08	3.712847e-09	-6.425597e-09	2.483912e-10	-2.118097e-08
8.054832294403499e-06	1.043016e-07	7.202804e-08	-2.562724e-09	-7.314758e-09	5.908553e-09	3.413938e-08	6.577155e-10	3.110268e-09	7.324984e-09	-1.151601e-08
8.061578399531908e-06	1.028438e-07	4.321144e-08	-3.080590e-09	-7.365640e-09	9.322260e-10	1.270252e-09	2.443685e-08	3.726487e-09	1.736158e-08	-4.401239e-10
8.068985358918920e-06	1.053688e-07	1.668486e-08	3.583441e-09	-6.524507e-10	1.219698e-08	-1.294257e-08	6.191215e-08	3.213219e-09	1.559959e-08	-4.879437e-12
8.078750983918919e-06	1.086218e-07	2.252330e-09	1.264332e-08	5.245099e-09	6.329640e-08	-2.032312e-09	2.443093e-08	-1.252601e-09	5.020863e-09	1.973259e-09
8.087855233329502e-06	1.117511e-07	-2.470281e-10	-3.870475e-09	-2.262997e-09	4.179374e-08	3.244397e-09	-5.166997e-09	5.347379e-08	-8.495446e-09	1.956917e-08
8.096427529029789e-06	1.152721e-07	1.404976e-08	5.097815e-09	-9.106438e-10	8.716376e-09	2.826943e-09	-9.879719e-09	1.294439e-07	-1.782111e-08	1.609125e-08
8.105890350089284e-06	1.138971e-07	6.261290e-08	7.568667e-08	4.654077e-09	2.886123e-09	2.252558e-09	-2.882237e-09	1.050785e-07	-6.351606e-09	5.426645e-09
8.107111053214283e-06	1.135982e-07	6.763237e-08	8.642279e-08	5.791709e-09	2.056173e-09	1.721025e-09	-2.547905e-09	9.691613e-08	-5.329339e-09	4.494206e-09
8.109552459464284e-06	1.135444e-07	7.512741e-08	9.699891e-08	1.106864e-08	5.999380e-10	3.634280e-10	-2.365734e-09	8.153327e-08	-4.506705e-09	1.253546e-09
8.114435271964284e-06	1.129154e-07	8.784092e-08	8.636206e-08	2.832123e-08	-4.689567e-09	-1.497132e-09	-1.404615e-09	4.965841e-08	-2.406814e-09	1.205678e-09
8.124200896964283e-06	1.111232e-07	1.070936e-07	4.317871e-09	5.585610e-08	-1.266755e-08	-1.200646e-10	2.864770e-09	1.071185e-08	-1.692650e-10	6.665728e-09
8.125421600089283e-06	1.107924e-07	1.082251e-07	-1.695785e-09	5.345685e-08	-1.222395e-08	1.658219e-09	3.663648e-09	9.066621e-09	-8.386843e-11	7.255382e-09
8.127863006339284e-06	1.101560e-07	1.081304e-07	-6.154017e-11	4.028458e-08	-9.542674e-09	1.711491e-08	4.715689e-09	4.171088e-09	-1.439662e-11	1.511551e-09
8.132745818839283e-06	1.086474e-07	1.015843e-07	1.339282e-09	1.520526e-08	-3.243267e-09	6.632472e-08	3.250254e-09	-8.609156e-09	3.721215e-10	-2.556027e-08
8.141872478405693e-06	1.041207e-07	7.077408e-08	-2.718449e-09	-7.701434e-09	6.132808e-09	3.278781e-08	6.370841e-10	3.125539e-09	7.821339e-09	-1.093121e-08
8.148223842462678e-06	1.027968e-07	4.320155e-08	-3.028424e-09	-7.330816e-09	1.068809e-09	1.524754e-09	2.306972e-08	3.842469e-09	1.751791e-08	-3.701915e-10
8.155423576153602e-06	1.052755e-07	1.723177e-08	3.303516e-09	-8.493338e-10	1.140077e-08	-1.277089e-08	6.122621e-08	3.449031e-09	1.587297e-08	3.305800e-12
8.165189201153602e-06	1.085738e-07	2.384072e-09	1.272610e-08	5.273365e-09	6.363104e-08	-2.807067e-09	2.504574e-08	-1.479078e-09	5.204333e-09	1.458356e-09
8.174265255171072e-06	1.112789e-07	-2.061380e-10	-2.975914e-09	-1.780486e-09	4.485313e-08	3.214357e-09	-3.824836e-09	4.752173e-08	-6.444303e-09	1.887914e-08
8.182759514819866e-06	1.170153e-07	1.084488e-08	8.422443e-09	4.973695e-10	1.198405e-08	3.050010e-09	-7.549914e-09	1.452319e-07	-2.548364e-08	5.507495e-09
8.183960579054215e-06	1.173444e-07	1.631839e-08	1.206818e-08	9.845822e-10	1.122695e-08	3.020051e-09	-7.296100e-09	1.519306e-07	-2.519060e-08	2.838863e-09
8.186362707522914e-06	1.168707e-07	2.872068e-08	2.148930e-08	1.168786e-09	7.922455e-09	2.947826e-09	-8.025580e-09	1.522746e-07	-2.037447e-08	4.810220e-09
8.191166964460310e-06	1.162766e-07	5.431060e-08	6.340612e-08	4.047055e-09	4.782643e-09	1.881742e-09	-5.725574e-09	1.292213e-07	-1.241585e-08	1.781188e-09
8.192368028694660e-06	1.156665e-07	5.997085e-08	7.615247e-08	4.858686e-09	3.906740e-09	1.516102e-09	-4.677556e-09	1.188395e-07	-9.942246e-09	1.116277e-09
8.194770157163358e-06	1.140982e-07	6.805132e-08	9.463065e-08	7.069714e-09	1.911656e-09	7.724476e-10	-2.943770e-09	9.941237e-08	-5.932923e-09	8.068619e-10
8.199574414100755e-06	1.124055e-07	8.041335e-08	1.130531e-07	1.369049e-08	-1.353492e-09	-4.587188e-10	-1.556719e-09	6.869138e-08	-2.643008e-09	1.332831e-10
8.200775478335104e-06	1.123865e-07	8.330003e-08	1.120070e-07	1.652867e-08	-2.109279e-09	-7.359469e-10	-1.483127e-09	6.186003e-08	-2.420643e-09	8.212401e-11
8.203177606803802e-06	1.127610e-07	8.961144e-08	9.516086e-08	2.759687e-08	-4.657008e-09	-1.620477e-09	-1.413192e-09	4.692118e-08	-2.190052e-09	4.298315e-10
8.207981863741199e-06	1.123375e-07	9.954106e-08	5.212392e-08	4.609556e-08	-9.696990e-09	-1.635643e-09	4.915421e-11	2.370317e-08	-1.010513e-09	2.269809e-09
8.217590377615990e-06	1.085722e-07	9.713189e-08	8.370614e-09	2.554865e-08	-7.200991e-09	3.817853e-08	2.328137e-09	2.869126e-09	6.352952e-10	-1.290258e-08
8.227356002615990e-06	1.047501e-07	6.799973e-08	-1.929663e-09	-2.607627e-09	1.949812e-09	5.177920e-08	3.689380e-09	-6.746117e-11	7.482130e-09	-2.149647e-08
8.237121627615990e-06	1.046380e-07	3.121191e-08	6.421725e-10	-3.144717e-09	3.152993e-09	2.015704e-09	3.739635e-08	4.932089e-09	1.521220e-08	-3.364048e-09
8.246887252615989e-06	1.073432e-07	7.206592e-09	1.015106e-08	4.021827e-09	3.437026e-08	-7.130176e-09	3.513277e-08	5.622198e-10	9.688527e-09	-9.374105e-11
8.256652877615989e-06	1.097507e-07	8.178486e-10	5.225571e-09	2.002385e-09	5.718714e-08	1.703329e-09	5.222317e-09	2.934638e-08	3.958214e-10	1.126201e-08
8.266418502615988e-06	1.122850e-07	2.894690e-09	7.429613e-09	-1.106103e-09	1.939620e-08	4.708578e-09	-4.846954e-09	1.449806e-07	-9.792262e-09	2.054924e-08
8.276184127615988e-06	1.137017e-07	2.262449e-08	4.769067e-08	-4.354054e-10	2.477623e-09	1.249658e-09	-5.771119e-09	2.051020e-07	-1.190055e-08	3.289498e-09
8.285949752615988e-06	1.128879e-07	4.898832e-08	9.334663e-08	2.054338e-09	-7.064833e-10	-2.552006e-10	-3.030870e-09	1.555878e-07	-6.398278e-09	-9.628595e-11
8.295715377615987e-06	1.116978e-07	6.705633e-08	1.172308e-07	6.179121e-09	-1.391175e-10	-2.842409e-11	-1.452969e-09	1.019051e-07	-2.651311e-09	1.799313e-10
8.305481002615987e-06	1.119727e-07	8.312054e-08	1.007871e-07	2.452747e-08	-4.653287e-09	-1.598018e-09	-1.380685e-09	5.901234e-08	-2.020191e-09	7.367555e-10
8.315246627615986e-06	1.116979e-07	9.969785e-08	3.919876e-08	4.454849e-08	-9.860103e-09	3.469500e-09	1.032640e-09	1.976626e-08	-6.939155e-10	1.404231e-09
8.325012252615986e-06	1.081217e-07	9.601413e-08	3.115123e-09	1.934020e-08	-5.118814e-09	5.444102e-08	2.333890e-09	-2.424601e-09	8.842062e-10	-2.146568e-08
8.334777877615986e-06	1.042932e-07	6.399711e-08	-2.281740e-09	-4.982943e-09	4.265712e-09	3.951784e-08	6.720662e-09	2.730417e-09	8.993573e-09	-1.525477e-08
8.344543502615985e-06	1.046922e-07	2.600657e-08	7.643865e-10	-2.806685e-09	-8.457484e-10	-9.210624e-09	5.207074e-08	2.974112e-09	1.606291e-08	-2.524015e-10
8.353464322453773e-06	1.075942e-07	5.795648e-09	1.088576e-08	4.325316e-09	2.614771e-08	-1.246498e-08	4.240104e-08	4.007261e-10	8.761423e-09	4.637176e-09
8.363229947453773e-06	1.122434e-07	1.856332e-09	1.590666e-09	-3.173398e-10	3.025558e-08	2.943338e-09	-1.887433e-09	6.656917e-08	-1.024948e-08	1.580913e-08
8.372995572453772e-06	1.169253e-07	2.834044e-08	2.461323e-09	1.036134e-08	4.330630e-09	1.726078e-09	-1.087882e-08	1.160132e-07	-1.876430e-08	1.305052e-08
8.382761197453772e-06	1.139478e-07	9.743760e-08	1.769577e-08	4.266778e-08	-8.248858e-09	-1.304941e-09	-1.971477e-10	2.531269e-08	-1.414192e-09	7.713668e-09
8.383981900578771e-06	1.129467e-07	1.023895e-07	1.421830e-08	4.711984e-08	-9.900668e-09	-1.553985e-09	4.729733e-10	1.769478e-08	-6.803838e-10	7.884677e-09
8.386423306828772e-06	1.116052e-07	1.050302e-07	4.427793e-09	5.073618e-08	-1.095864e-08	-2.795546e-10	1.891646e-09	1.330452e-08	-3.414025e-10	6.360258e-09
8.391306119328772e-06	1.094855e-07	1.018026e-07	3.568412e-10	3.288261e-08	-8.158070e-09	2.144453e-08	3.012354e-09	6.040863e-09	1.589985e-10	-3.019984e-09
8.401071744328772e-06	1.053321e-07	7.293395e-08	-1.674911e-09	-1.135638e-09	7.678767e-10	5.319568e-08	1.892894e-09	9.063661e-11	5.813691e-09	-2.230062e-08
8.410677057554238e-06	1.044256e-07	3.737175e-08	-5.097764e-10	-4.006787e-09	3.342748e-09	1.030280e-08	2.870393e-08	5.124486e-09	1.455509e-08	-6.233896e-09
8.420442682554238e-06	1.067942e-07	9.990141e-09	8.797132e-09	3.151434e-09	2.935296e-08	-8.017930e-09	3.868756e-08	1.943850e-09	1.148954e-08	-6.924466e-11
8.430208307554237e-06	1.093144e-07	1.186763e-09	7.570676e-09	3.118461e-09	6.046363e-08	-9.949736e-11	9.473094e-09	1.827704e-08	2.236026e-09	9.305405e-09
8.439973932554237e-06	1.127071e-07	1.740331e-09	5.319473e-09	-1.488611e-09	2.269162e-08	4.822105e-09	-5.909432e-09	1.278399e-07	-1.174886e-08	2.144896e-08
8.449739557554237e-06	1.140981e-07	2.364123e-08	5.023128e-08	-1.193755e-10	3.323755e-09	1.632421e-09	-6.068119e-09	1.923622e-07	-1.239926e-08	4.495979e-09
8.459505182554236e-06	1.116093e-07	4.873767e-08	1.063856e-07	1.234207e-09	1.982840e-11	1.603765e-12	-1.636763e-09	1.591802e-07	-3.490856e-09	-8.308923e-11
8.469270807554236e-06	1.105373e-07	5.712644e-08	1.217627e-07	1.911423e-09	-2.335082e-10	-7.071327e-11	-6.442793e-10	1.318055e-07	-1.235255e-09	9.437397e-11
8.479036432554235e-06	1.107106e-07	6.259658e-08	1.257829e-07	3.180710e-09	-3.494907e-10	-1.304227e-10	-7.227224e-10	1.152254e-07	-1.302698e-09	-7.737139e-11
8.488802057554235e-06	1.112118e-07	7.111816e-08	1.236879e-07	8.041389e-09	-1.047410e-09	-3.735174e-10	-1.123523e-09	9.110554e-08	-1.845441e-09	2.252101e-11
8.498567682554235e-06	1.122056e-07	8.599899e-08	1.078890e-07	1.929234e-08	-3.828099e-09	-3.463553e-10	-1.023921e-09	5.284163e-08	-1.314436e-09	5.765798e-09
8.499788385679234e-06	1.124831e-07	8.890519e-08	1.007863e-07	2.365090e-08	-4.440419e-09	-7.605953e-10	-1.143394e-09	4.728905e-08	-1.566663e-09	4.809426e-09
8.502229791929235e-06	1.128326e-07	9.543581e-08	7.437721e-08	3.845044e-08	-7.274913e-09	-2.339599e-09	-1.011931e-09	3.403777e-08	-1.679807e-09	1.664736e-09
8.507112604429235e-06	1.115505e-07	1.057278e-07	1.189360e-08	6.046724e-08	-1.389945e-08	-2.706256e-09	1.339204e-09	1.211839e-08	-2.690923e-10	5.114263e-09
8.508333307554234e-06	1.110821e-07	1.070150e-07	2.265188e-09	6.021603e-08	-1.401029e-08	-1.666182e-09	2.122478e-09	1.003198e-08	-1.331736e-10	6.222967e-09
8.510774713804235e-06	1.104693e-07	1.076809e-07	-5.299450e-10	5.067379e-08	-1.179453e-08	4.760721e-09	3.604533e-09	7.974764e-09	-5.407481e-11	5.824099e-09
8.515657526304235e-06	1.089322e-07	1.029104e-07	7.923111e-10	2.382044e-08	-6.120014e-09	4.570917e-08	3.647125e-09	-2.611457e-09	2.565606e-10	-1.451455e-08
8.523593689540727e-06	1.050100e-07	7.699700e-08	-2.033976e-09	-4.233048e-09	3.365439e-09	6.091013e-08	6.648042e-10	-4.329283e-09	5.458929e-09	-2.548666e-08
8.531776553882169e-06	1.035753e-07	4.261550e-08	-2.320238e-09	-6.162299e-09	3.031440e-09	7.706343e-09	2.590986e-08	3.674272e-09	1.553294e-08	-3.791827e-09
8.540754396935284e-06	1.061067e-07	1.317438e-08	6.632508e-09	1.515639e-09	1.959992e-08	-1.078895e-08	5.203272e-08	1.843132e-09	1.355695e-08	8.992724e-11
8.550520021935284e-06	1.090545e-07	1.704929e-09	1.073172e-08	4.373546e-09	5.479156e-08	-1.124636e-09	1.684537e-08	1.586314e-08	3.318993e-09	9.041928e-09
8.560285646935283e-06	1.142507e-07	2.757010e-09	2.336531e-09	-2.014723e-09	2.192595e-08	4.398024e-09	-8.982757e-09	1.179388e-07	-1.747689e-08	2.141026e-08
8.570051271935283e-06	1.173636e-07	4.363616e-08	2.636172e-08	2.075000e-08	-1.761425e-09	-3.035773e-10	-8.617538e-09	1.133033e-07	-1.524072e-08	3.704495e-09
8.579816896935283e-06	1.129687e-07	9.440878e-08	2.666600e-08	4.440806e-08	-8.924043e-09	1.973060e-09	4.075010e-10	2.822899e-08	-1.682518e-09	9.071224e-10
8.589582521935282e-06	1.096652e-07	1.038669e-07	5.742787e-09	2.482850e-08	-5.011031e-09	4.416440e-08	3.056337e-09	-1.691140e-09	5.530627e-11	-1.500251e-08
8.599348146935282e-06	1.059370e-07	8.267381e-08	-1.160675e-09	-2.678940e-09	3.910261e-09	4.864904e-08	1.240623e-09	7.865388e-10	3.724457e-09	-1.829122e-08
8.609113771935281e-06	1.033843e-07	4.256476e-08	-3.007615e-09	-6.763904e-09	1.613095e-09	2.948460e-09	3.413564e-08	3.445979e-09	1.574962e-08	-1.901257e-09
8.618879396935281e-06	1.065300e-07	1.135447e-08	6.765730e-09	1.610420e-09	2.057932e-08	-1.308723e-08	5.884779e-08	1.305043e-09	1.213732e-08	2.905120e-10
8.628645021935281e-06	1.092652e-07	1.454542e-09	1.084908e-08	4.360672e-09	5.440980e-08	-2.462930e-10	1.679305e-08	1.961357e-08	2.560422e-09	9.491906e-09
8.638410646935280e-06	1.137478e-07	2.748546e-09	4.185562e-09	-1.949117e-09	2.129522e-08	4.544427e-09	-7.994578e-09	1.243524e-07	-1.574370e-08	2.121602e-08
8.648176271935280e-06	1.165029e-07	3.781289e-08	4.888290e-08	8.248199e-09	1.788413e-09	1.017134e-09	-7.771289e-09	1.436798e-07	-1.516014e-08	4.160208e-09
8.657878427224366e-06	1.135498e-07	8.547425e-08	8.187282e-08	3.496024e-08	-5.978659e-09	-1.564610e-09	-1.756005e-09	5.772128e-08	-3.146323e-09	3.496519e-09
8.667644052224365e-06	1.134511e-07	1.101578e-07	7.291065e-09	6.271390e-08	-1.096712e-08	-1.719838e-09	4.033915e-09	1.610327e-08	-5.559989e-10	3.350711e-10
8.668864755349365e-06	1.126355e-07	1.108992e-07	-3.739929e-10	5.853479e-08	-1.103012e-08	9.934631e-10	4.936805e-09	1.225875e-08	-2.568910e-10	1.687124e-09
8.671306161599366e-06	1.101946e-07	1.091681e-07	5.375658e-10	3.925172e-08	-9.770199e-09	2.549517e-08	5.253267e-09	6.758821e-10	-1.210664e-12	-2.271436e-09
8.676188974099366e-06	1.083801e-07	1.022034e-07	1.377352e-09	1.173942e-08	-2.626074e-09	8.635058e-08	2.857618e-09	-1.603156e-08	3.973078e-10	-3.597929e-08
8.683549947086076e-06	1.043253e-07	7.670846e-08	-2.963145e-09	-8.074623e-09	6.800705e-09	4.430460e-08	-6.103812e-10	-1.329911e-09	6.251187e-09	-1.672551e-08
8.689243137082447e-06	1.025182e-07	5.033905e-08	-3.252168e-09	-8.422219e-09	3.471416e-09	7.080359e-09	1.193267e-08	3.784778e-09	1.600482e-08	-1.009461e-09
8.695968540143837e-06	1.046092e-07	2.328532e-08	-1.497311e-10	-2.920370e-09	-1.674578e-09	-1.033782e-08	5.426910e-08	5.039278e-09	1.709361e-08	3.540916e-10
8.703765805050807e-06	1.077952e-07	5.937998e-09	1.194214e-08	4.601211e-09	3.272013e-08	-1.197237e-08	4.930198e-08	1.134965e-09	8.149127e-09	-2.242499e-10
8.711898944467554e-06	1.091857e-07	8.987574e-10	8.208168e-09	3.520598e-09	6.990277e-08	-3.433038e-10	9.962590e-09	1.116347e-09	2.829505e-09	7.074441e-09
8.720116699488078e-06	1.112813e-07	-1.238942e-09	1.621279e-09	-1.225293e-10	3.365441e-08	7.451752e-09	-2.373874e-09	3.654378e-08	-7.021261e-09	3.255080e-08
8.721337402613078e-06	1.120361e-07	-1.712735e-09	6.878642e-10	-9.374980e-10	2.542790e-08	7.540760e-09	-4.540584e-09	6.730838e-08	-1.028170e-08	3.312027e-08
8.723778808863079e-06	1.145152e-07	3.053145e-10	2.329782e-09	-2.928981e-09	1.259863e-08	5.557665e-09	-1.037838e-08	1.596084e-07	-1.993681e-08	2.456115e-08
8.728661621363079e-06	1.184932e-07	2.317104e-08	4.251565e-08	-9.060623e-10	4.447369e-09	1.234977e-09	-1.218568e-08	2.275739e-07	-2.628227e-08	-2.467111e-09
8.729882324488078e-06	1.176421e-07	3.036194e-08	5.692646e-08	1.263596e-11	3.518058e-09	7.603471e-10	-9.729998e-09	2.159395e-07	-2.118902e-08	-3.794803e-09
8.732323730738079e-06	1.143975e-07	3.927353e-08	7.833151e-08	6.980696e-10	1.925538e-09	6.866123e-10	-4.861154e-09	1.861607e-07	-1.037690e-08	-2.107548e-11
8.737206543238079e-06	1.118749e-07	4.798561e-08	1.019639e-07	1.127526e-09	6.220990e-10	2.569520e-10	-1.942463e-09	1.597294e-07	-4.093728e-09	2.871595e-10
8.746972168238078e-06	1.106767e-07	5.584702e-08	1.192920e-07	1.741401e-09	-1.589185e-10	-5.458193e-11	-7.307149e-10	1.353838e-07	-1.438357e-09	8.827525e-12
8.756737793238078e-06	1.106153e-07	6.135498e-08	1.247518e-07	2.809716e-09	-3.241027e-10	-1.147899e-10	-6.728506e-10	1.185331e-07	-1.212402e-09	-1.866960e-12
8.766503418238077e-06	1.110103e-07	6.855597e-08	1.255773e-07	5.834230e-09	-6.778503e-10	-2.428858e-10	-9.604026e-10	9.804327e-08	-1.623497e-09	-7.803858e-12
8.776269043238077e-06	1.118454e-07	7.954658e-08	1.194125e-07	1.259880e-08	-1.565593e-09	-5.718564e-10	-1.347805e-09	7.034952e-08	-2.214537e-09	-2.227220e-10
8.777489746363077e-06	1.120424e-07	8.167941e-08	1.166787e-07	1.467239e-08	-1.925794e-09	-6.968644e-10	-1.393801e-09	6.537477e-08	-2.261152e-09	-1.646670e-10
8.779931152613077e-06	1.125527e-07	8.768108e-08	1.015886e-07	2.442396e-08	-4.031716e-09	-1.421828e-09	-1.436744e-09	5.116921e-08	-2.209211e-09	2.446575e-10
8.784813965113077e-06	1.124030e-07	9.802476e-08	5.984340e-08	4.353527e-08	-8.999717e-09	-1.914830e-09	-2.307901e-10	2.695207e-08	-1.173260e-09	2.114859e-09
8.794579590113077e-06	1.086896e-07	9.697169e-08	1.071828e-08	2.679459e-08	-7.586512e-09	3.339816e-08	2.225252e-09	4.775335e-09	5.982741e-10	-1.049928e-08
8.804345215113076e-06	1.049176e-07	6.905701e-08	-1.817702e-09	-1.696186e-09	1.110395e-09	5.373088e-08	3.041718e-09	-3.057264e-10	7.033649e-09	-2.252664e-08
8.814110840113076e-06	1.046716e-07	3.286139e-08	4.980023e-10	-3.239482e-09	3.523248e-09	5.956559e-09	3.368558e-08	5.391352e-09	1.481682e-08	-4.883287e-09
8.823876465113075e-06	1.071746e-07	8.049189e-09	9.780342e-09	3.812457e-09	3.382412e-08	-7.375625e-09	3.496687e-08	1.269060e-09	1.026723e-08	-1.592064e-10
8.833642090113075e-06	1.095476e-07	9.010479e-10	5.827746e-09	2.350967e-09	6.069003e-08	1.056614e-09	6.379565e-09	2.246683e-08	1.264090e-09	1.001116e-08
8.843407715113075e-06	1.123030e-07	1.975514e-09	6.160880e-09	-1.185418e-09	2.154379e-08	4.829405e-09	-4.998822e-09	1.355569e-07	-1.001646e-08	2.119642e-08
8.853173340113074e-06	1.138479e-07	2.155335e-08	4.623188e-08	-4.782433e-10	2.782181e-09	1.409060e-09	-6.026522e-09	2.024806e-07	-1.235221e-08	3.963252e-09
8.862938965113074e-06	1.126090e-07	4.817477e-08	9.548354e-08	1.640178e-09	-4.825268e-10	-1.767405e-10	-2.730778e-09	1.586649e-07	-5.820734e-09	-8.712926e-11
8.872704590113074e-06	1.112478e-07	6.316940e-08	1.197066e-07	3.941416e-09	8.493989e-12	2.486548e-11	-1.160344e-09	1.128789e-07	-2.163550e-09	1.715359e-10
8.882470215113073e-06	1.118173e-07	7.654968e-08	1.143236e-07	1.570005e-08	-2.545840e-09	-9.139120e-10	-1.504364e-09	7.678399e-08	-2.322269e-09	1.174276e-10
