time	V(N002,VDD)*Id(M1)+V(N002,VDD)*Ig(M1)	V(N003,VDD)*Id(M2)+V(N002,VDD)*Ig(M2)	V(N003,VDD)*Id(M3)+V(N001,VDD)*Ig(M3)	V(N001,VDD)*Id(M5)+V(N003,VDD)*Ig(M5)	V(Vout,VDD)*Id(M7)+V(N001,VDD)*Ig(M7)	V(Vout)*Id(M8)+V(N001)*Ig(M8)	V(N001)*Id(M6)+V(N003)*Ig(M6)	V(Vout)*I(C2)	V(N003)*Id(M4)+V(Vout)*Ig(M4)	V(N003)*I(C1)
9.637601393001940e-05	1.204462e-07	5.473971e-08	-1.188062e-09	-3.065682e-09	2.165021e-09	9.234989e-09	3.011329e-09	-5.770660e-09	1.708781e-09	3.929749e-08
9.638502413329211e-05	1.205896e-07	3.620767e-08	-8.897863e-10	-2.160402e-09	-3.538785e-10	-1.262393e-09	1.312746e-08	-1.504734e-11	1.623878e-09	4.954896e-08
9.639169726136810e-05	1.209331e-07	2.445550e-08	8.142991e-11	-1.304469e-09	-1.892548e-09	-6.773821e-09	3.194898e-08	5.102579e-13	1.586379e-09	4.991335e-08
9.640116971636677e-05	1.215397e-07	1.078590e-08	8.738211e-09	2.700742e-09	2.484499e-08	-8.642716e-09	3.939232e-08	3.678126e-12	1.100472e-09	4.215498e-08
9.641070864909575e-05	1.221219e-07	2.555589e-09	9.493101e-09	3.872001e-09	7.641508e-08	-1.223034e-09	1.167696e-08	4.643156e-09	-6.484828e-10	2.852801e-08
9.641978839040033e-05	1.229583e-07	2.924095e-10	3.943522e-10	2.714003e-10	8.293259e-08	6.886600e-10	7.095255e-10	2.185308e-08	-8.751293e-10	6.876673e-09
9.642789295887888e-05	1.233642e-07	-8.801040e-11	-3.150344e-10	-1.454660e-10	6.316198e-08	1.114548e-09	-3.029596e-10	3.651010e-08	1.316941e-09	-2.172556e-09
9.643821883601925e-05	1.234023e-07	-8.772659e-11	6.972333e-11	-4.802513e-11	3.968150e-08	1.612689e-09	-2.285575e-10	5.027092e-08	2.058918e-08	-3.388453e-09
9.645177858424521e-05	1.241458e-07	1.809164e-10	3.507744e-09	8.182245e-10	1.712124e-08	3.062322e-09	-6.534713e-10	5.552854e-08	8.831104e-08	-2.081881e-08
9.645443311379409e-05	1.244303e-07	9.110742e-10	3.664807e-09	3.408071e-10	1.264934e-08	2.824100e-09	-1.568415e-09	5.283501e-08	1.199336e-07	-2.920283e-08
9.645974217289185e-05	1.252288e-07	5.875831e-09	6.325883e-09	-1.170923e-09	4.752368e-09	1.387625e-09	-4.131086e-09	3.914766e-08	1.902561e-07	-5.090587e-08
9.647036029108737e-05	1.261604e-07	2.629845e-08	3.285580e-08	-4.280561e-10	1.401317e-09	6.013386e-10	-4.414075e-09	7.818724e-09	2.234927e-07	-5.847530e-08
9.647832262680980e-05	1.255664e-07	4.251739e-08	6.077595e-08	5.593765e-10	9.615216e-10	3.453137e-10	-2.761314e-09	-3.313164e-11	1.917614e-07	-3.751275e-08
9.648922994769416e-05	1.244221e-07	5.655207e-08	9.046838e-08	1.377227e-09	2.901899e-10	1.129318e-10	-1.167493e-09	4.090211e-10	1.497640e-07	-1.533060e-08
9.650147267870396e-05	1.240184e-07	6.605201e-08	1.053514e-07	2.560017e-09	-1.912169e-10	-6.573046e-11	-7.198444e-10	7.174850e-11	1.234254e-07	-8.547001e-09
9.651613566605305e-05	1.244172e-07	7.875088e-08	9.682805e-08	9.289860e-09	-1.567288e-09	-5.662126e-10	-1.008696e-09	2.029210e-10	9.052619e-08	-1.017236e-08
9.653200232904846e-05	1.247240e-07	9.876378e-08	5.198647e-08	2.808979e-08	-6.064444e-09	-7.904361e-10	-2.933986e-10	3.116335e-09	4.152748e-08	-6.814140e-09
9.654650831027453e-05	1.234075e-07	1.123202e-07	9.421312e-09	2.446745e-08	-5.697309e-09	4.809671e-08	2.705619e-09	-3.118905e-08	7.467266e-09	-1.776318e-10
9.655525643277272e-05	1.219469e-07	1.104802e-07	1.206427e-09	3.234640e-09	-5.020631e-10	1.411686e-07	1.813963e-09	-1.126856e-07	-4.997161e-09	2.859808e-09
9.655634749426833e-05	1.216681e-07	1.088543e-07	6.376109e-10	7.436896e-10	1.159670e-10	1.575846e-07	1.107843e-09	-1.284132e-07	-6.571471e-09	3.941631e-09
9.655852961725956e-05	1.210861e-07	1.038442e-07	-6.787808e-10	-2.469729e-09	1.100195e-09	1.738979e-07	-2.034824e-10	-1.454722e-07	-8.603702e-09	7.420110e-09
9.656289386324201e-05	1.205355e-07	9.292936e-08	-1.794870e-09	-4.547303e-09	2.564778e-09	1.434995e-07	-1.013735e-09	-1.213836e-07	-7.795138e-09	1.494224e-08
9.656825526455582e-05	1.203994e-07	7.950877e-08	-1.860795e-09	-4.461373e-09	3.533890e-09	7.838677e-08	-5.640414e-10	-6.500376e-08	-3.451793e-09	2.367641e-08
9.657462212290079e-05	1.204156e-07	6.431641e-08	-1.429725e-09	-3.604783e-09	3.071582e-09	2.297035e-08	9.923720e-10	-1.694396e-08	8.243696e-10	3.328804e-08
9.658292472261622e-05	1.204757e-07	4.609400e-08	-1.018763e-09	-2.622904e-09	8.485670e-10	1.783726e-09	6.358434e-09	-6.129864e-10	1.760143e-09	4.475011e-08
9.659132665106294e-05	1.207505e-07	2.991985e-08	-6.904324e-10	-1.858183e-09	-1.337869e-09	-4.165821e-09	2.287436e-08	2.395294e-12	1.624027e-09	5.047012e-08
9.659945593551592e-05	1.213051e-07	1.704240e-08	3.807956e-09	4.675831e-10	1.043433e-09	-1.059748e-08	4.598016e-08	7.772705e-11	1.653119e-09	4.529889e-08
9.660795481241553e-05	1.218171e-07	6.819997e-09	1.157437e-08	4.349100e-09	3.886047e-08	-5.453256e-09	2.784128e-08	1.162238e-10	5.380512e-10	3.642524e-08
9.661712994458368e-05	1.223873e-07	1.400830e-09	5.152949e-09	2.259116e-09	8.241483e-08	3.713886e-11	5.004747e-09	8.246133e-09	-1.012434e-09	2.168627e-08
9.662654505160398e-05	1.231490e-07	1.032097e-10	8.618781e-11	7.543173e-11	7.737602e-08	8.625031e-10	2.225536e-10	2.748285e-08	-3.981201e-10	2.301883e-09
9.663533137111827e-05	1.233741e-07	-9.888912e-11	5.282437e-11	-1.484229e-11	5.491154e-08	1.339401e-09	-1.271540e-10	4.187708e-08	3.753742e-09	-2.133707e-09
9.664606382654946e-05	1.235360e-07	-4.855403e-11	-1.493273e-10	-2.596359e-10	3.135920e-08	1.656870e-09	-7.128551e-10	5.332922e-08	4.155488e-08	-7.382227e-09
9.666112453296147e-05	1.251559e-07	5.217707e-09	4.249829e-09	-1.310758e-09	7.254066e-09	1.218673e-09	-4.134870e-09	4.198198e-08	1.625026e-07	-4.860947e-08
9.667390766957134e-05	1.263216e-07	2.747782e-08	2.932084e-08	-1.538508e-10	1.626213e-09	6.882802e-10	-4.612610e-09	1.167936e-08	2.071573e-07	-6.009374e-08
9.668505858318695e-05	1.249019e-07	5.585241e-08	8.468100e-08	1.123484e-09	1.030597e-09	4.071802e-11	-1.270678e-09	3.246701e-09	1.491350e-07	-1.730401e-08
9.668664670113276e-05	1.245549e-07	5.841830e-08	9.133386e-08	1.221333e-09	6.445051e-10	-8.460550e-12	-9.860393e-10	3.376474e-09	1.419107e-07	-1.312435e-08
9.668982293702440e-05	1.242405e-07	6.097879e-08	9.623964e-08	1.645071e-09	2.353988e-10	1.118177e-10	-9.302023e-10	1.485523e-09	1.363622e-07	-1.186655e-08
9.669617540880766e-05	1.241024e-07	6.558334e-08	1.029132e-07	2.392609e-09	-4.005265e-11	-6.462835e-12	-7.882337e-10	3.281688e-10	1.245271e-07	-9.574147e-09
9.670888035237418e-05	1.240511e-07	7.440128e-08	1.076577e-07	4.455186e-09	-5.528522e-10	-1.950911e-10	-7.180703e-10	1.164071e-11	1.015305e-07	-7.809847e-09
9.671205658826582e-05	1.241225e-07	7.690289e-08	1.064221e-07	5.375871e-09	-7.247912e-10	-2.566380e-10	-7.550105e-10	1.388053e-11	9.529261e-08	-8.036978e-09
9.671840906004908e-05	1.245451e-07	8.442868e-08	9.231676e-08	1.185482e-08	-2.079754e-09	-7.471294e-10	-9.939103e-10	3.945603e-10	7.701015e-08	-9.803197e-09
9.673111400361560e-05	1.248190e-07	1.039033e-07	3.767034e-08	3.354800e-08	-7.312395e-09	-1.175338e-09	9.191428e-11	4.365075e-09	3.188113e-08	-5.697762e-09
9.674149117425567e-05	1.235814e-07	1.131515e-07	6.423955e-09	2.851647e-08	-6.623184e-09	3.798979e-08	2.686706e-09	-2.250584e-08	7.997069e-09	-4.649886e-10
9.675074432703740e-05	1.219858e-07	1.079022e-07	9.342236e-10	5.957472e-09	-9.161558e-10	1.281922e-07	1.841401e-09	-1.020905e-07	-1.993073e-09	3.459929e-09
9.675914144101251e-05	1.208617e-07	9.285950e-08	-1.389087e-09	-3.633588e-09	2.779932e-09	1.326316e-07	-6.606342e-10	-1.114461e-07	-4.523757e-09	1.336515e-08
9.676643810051457e-05	1.204038e-07	7.587076e-08	-1.805226e-09	-4.337766e-09	3.773638e-09	5.022664e-08	-3.317492e-10	-4.038508e-08	-1.228238e-09	2.594312e-08
9.677227272109182e-05	1.203818e-07	6.204828e-08	-1.316815e-09	-3.453031e-09	2.544951e-09	1.020707e-08	1.246022e-09	-6.038587e-09	1.530943e-09	3.515610e-08
9.677900624130632e-05	1.204274e-07	4.711362e-08	-9.796607e-10	-2.644337e-09	6.434823e-10	1.447785e-09	4.793843e-09	-6.352821e-11	1.554539e-09	4.482296e-08
9.678475851982574e-05	1.205863e-07	3.559130e-08	-9.535113e-10	-2.191074e-09	-5.856899e-10	-1.580369e-09	1.386949e-08	-2.329719e-12	1.526641e-09	4.991050e-08
9.679295548308530e-05	1.210812e-07	2.159589e-08	7.635292e-10	-9.380509e-10	-2.098613e-09	-8.809458e-09	3.928639e-08	3.050060e-11	1.666920e-09	4.822333e-08
9.680159950849467e-05	1.216286e-07	9.729211e-09	8.977328e-09	2.957100e-09	2.576237e-08	-8.487842e-09	3.874230e-08	5.070234e-11	9.215431e-10	4.026611e-08
9.681151978691045e-05	1.222410e-07	2.198430e-09	8.780044e-09	3.623732e-09	7.542925e-08	-9.605674e-10	1.059472e-08	6.036246e-09	-6.639776e-10	2.563424e-08
9.682254059563650e-05	1.231321e-07	1.199919e-10	7.300264e-11	8.653202e-11	7.587739e-08	8.555637e-10	2.648327e-10	2.744077e-08	-3.240202e-10	2.907243e-09
9.683109524723478e-05	1.234138e-07	-1.341803e-10	-2.650118e-10	-1.425630e-10	5.501664e-08	1.290132e-09	-3.467749e-10	4.175832e-08	3.715052e-09	-3.081647e-09
9.684223310802280e-05	1.235755e-07	-2.216803e-11	3.408562e-11	-2.229462e-10	3.076298e-08	1.676529e-09	-6.956187e-10	5.269849e-08	4.375310e-08	-8.306803e-09
9.685759430737439e-05	1.247072e-07	5.140799e-09	6.672332e-09	-7.647390e-10	8.050849e-09	1.463359e-09	-2.917811e-09	4.004953e-08	1.609696e-07	-3.691085e-08
9.687295971249975e-05	1.255435e-07	2.586573e-08	3.575312e-08	-2.650346e-10	1.166891e-09	5.310297e-10	-3.537647e-09	1.018829e-08	2.127519e-07	-4.623934e-08
9.688835705138296e-05	1.251490e-07	5.238821e-08	7.348168e-08	1.685573e-09	-1.100182e-10	-4.188110e-11	-2.060673e-09	-2.933795e-10	1.621920e-07	-2.684753e-08
9.690480136713550e-05	1.240148e-07	7.416003e-08	1.060460e-07	4.458508e-09	-1.030684e-10	-4.633294e-10	-7.036194e-10	-3.955089e-10	1.025003e-07	-8.541320e-09
9.690686183180865e-05	1.240174e-07	7.613957e-08	1.073021e-07	4.990073e-09	-3.571699e-10	-4.474034e-10	-6.916175e-10	-3.505834e-10	9.749225e-08	-7.947202e-09
9.691098276115496e-05	1.242885e-07	8.000529e-08	1.026006e-07	7.010598e-09	-1.018673e-09	-3.622572e-10	-8.391436e-10	2.918074e-11	8.779667e-08	-8.753023e-09
9.691922461984757e-05	1.248222e-07	8.986642e-08	8.438056e-08	1.361952e-08	-2.267920e-09	-7.909760e-10	-1.006071e-09	2.339461e-10	6.551763e-08	-1.029895e-08
9.692128508452072e-05	1.250077e-07	9.318513e-08	7.587362e-08	1.695564e-08	-2.967514e-09	-1.029744e-09	-1.012560e-09	4.686935e-10	5.839872e-08	-1.036745e-08
9.692540601386703e-05	1.251601e-07	1.007389e-07	5.229998e-08	2.793963e-08	-5.640540e-09	-1.796211e-09	-6.881972e-10	2.344336e-09	4.128691e-08	-8.331755e-09
9.693364787255964e-05	1.244068e-07	1.113462e-07	1.595008e-08	3.705394e-08	-8.381462e-09	9.718971e-09	1.491015e-09	-1.433963e-09	1.633348e-08	-2.493234e-09
9.694456656898475e-05	1.226430e-07	1.156190e-07	2.651480e-09	1.463201e-08	-3.029570e-09	6.824809e-08	4.156671e-09	-4.326256e-08	4.025082e-10	7.998300e-10
9.694607149338870e-05	1.223662e-07	1.146558e-07	2.446828e-09	9.501060e-09	-1.810049e-09	9.796949e-08	3.608489e-09	-7.030312e-08	-2.134064e-09	1.286434e-09
9.694908134219659e-05	1.217321e-07	1.096372e-07	8.305186e-10	1.442724e-09	1.974491e-10	1.613944e-07	1.322235e-09	-1.312043e-07	-6.653750e-09	3.591133e-09
9.695510103981238e-05	1.206748e-07	9.620164e-08	-1.757038e-09	-4.482919e-09	2.781496e-09	1.530662e-07	-1.106872e-09	-1.295528e-07	-7.891440e-09	1.250767e-08
9.695957559695051e-05	1.203932e-07	8.517759e-08	-2.080531e-09	-4.892506e-09	3.783939e-09	9.257944e-08	-1.015801e-09	-7.733119e-08	-4.695799e-09	2.023462e-08
9.696571626256532e-05	1.203830e-07	7.006752e-08	-1.574643e-09	-3.946450e-09	3.369724e-09	2.618661e-08	2.883222e-10	-1.945256e-08	4.542679e-10	2.987604e-08
9.697274613346353e-05	1.204044e-07	5.390278e-08	-1.129318e-09	-3.016294e-09	1.450094e-09	3.545630e-09	3.292891e-09	-1.169784e-09	1.697397e-09	4.045555e-08
9.698141907477747e-05	1.205976e-07	3.603672e-08	-9.789025e-10	-2.233455e-09	-5.792929e-10	-1.726484e-09	1.446476e-08	2.170512e-14	1.568277e-09	4.945854e-08
9.698924838950027e-05	1.210301e-07	2.241915e-08	3.541215e-10	-1.140737e-09	-2.219944e-09	-8.304853e-09	3.748675e-08	2.075946e-11	1.667326e-09	4.894166e-08
9.699738287258731e-05	1.215505e-07	1.085453e-08	8.306910e-09	2.526021e-09	2.194186e-08	-9.501886e-09	4.249797e-08	2.256711e-11	1.069509e-09	4.188547e-08
9.700711140057103e-05	1.221539e-07	2.681517e-09	1.008429e-08	4.083204e-09	7.249771e-08	-1.541353e-09	1.333741e-08	4.915563e-09	-5.195857e-10	2.786589e-08
9.701834519071461e-05	1.230798e-07	1.728415e-10	1.349517e-10	1.333728e-10	7.664993e-08	8.082584e-10	3.890007e-10	2.602422e-08	-4.127398e-10	4.153120e-09
9.702726716173595e-05	1.234050e-07	-1.263316e-10	-3.211563e-10	-1.596623e-10	5.564637e-08	1.262607e-09	-3.621499e-10	4.123241e-08	3.403242e-09	-2.940119e-09
9.703820910058818e-05	1.235470e-07	-4.261006e-11	7.826141e-11	-1.736274e-10	3.181113e-08	1.681377e-09	-5.819029e-10	5.245513e-08	3.985496e-08	-7.431143e-09
9.705317335593195e-05	1.245343e-07	4.146673e-09	5.755019e-09	-6.813918e-10	9.000688e-09	1.518082e-09	-2.600008e-09	4.175673e-08	1.525598e-07	-3.287349e-08
9.706906432160104e-05	1.255914e-07	2.438472e-08	3.200712e-08	-3.315982e-10	8.995663e-10	4.315368e-10	-3.764504e-09	1.160634e-08	2.108116e-07	-4.806133e-08
9.708586238749865e-05	1.260214e-07	6.061959e-08	4.945441e-08	1.151416e-08	-2.756263e-09	-9.318040e-10	-3.397871e-09	4.315013e-10	1.344635e-07	-3.463750e-08
9.710525715536792e-05	1.248152e-07	1.024498e-07	1.732867e-08	3.110597e-08	-6.657768e-09	8.978319e-09	9.293110e-10	-2.030737e-09	2.998909e-08	-5.978682e-09
9.711778395549473e-05	1.225423e-07	1.113931e-07	2.431631e-09	1.370399e-08	-3.141645e-09	9.617194e-08	2.571662e-09	-7.275578e-08	6.805781e-10	1.603839e-09
9.712569105577218e-05	1.211634e-07	1.009736e-07	-2.017201e-10	-5.540450e-10	1.142444e-09	1.460714e-07	4.717361e-10	-1.200428e-07	-4.916574e-09	8.294672e-09
9.713540184751190e-05	1.204866e-07	7.895771e-08	-1.800256e-09	-4.313980e-09	3.720230e-09	7.033177e-08	-5.126056e-10	-5.785294e-08	-1.967438e-09	2.340234e-08
9.714036454844810e-05	1.204090e-07	6.728194e-08	-1.518438e-09	-3.792146e-09	3.336325e-09	2.474028e-08	5.411298e-10	-1.831285e-08	6.886843e-10	3.147047e-08
9.714808541163760e-05	1.204328e-07	4.991308e-08	-1.059909e-09	-2.804779e-09	1.151889e-09	2.653277e-09	4.413766e-09	-7.868068e-10	1.721733e-09	4.278204e-08
9.715596027674967e-05	1.206419e-07	3.414442e-08	-9.125393e-10	-2.123811e-09	-8.282366e-10	-2.444026e-09	1.689021e-08	6.519008e-14	1.576603e-09	4.988750e-08
9.716453463591510e-05	1.211687e-07	1.978957e-08	1.626337e-09	-4.918864e-10	-1.869975e-09	-9.668507e-09	4.250304e-08	4.795987e-11	1.666041e-09	4.716171e-08
9.717241004834521e-05	1.216613e-07	9.256349e-09	9.744726e-09	3.323770e-09	2.649916e-08	-8.263963e-09	3.811455e-08	1.395385e-11	9.171690e-10	3.971538e-08
9.718182248666034e-05	1.222228e-07	2.167038e-09	8.659202e-09	3.585300e-09	7.689454e-08	-8.383146e-10	9.988249e-09	5.763962e-09	-7.125251e-10	2.605386e-08
9.719216872185164e-05	1.231106e-07	1.396788e-10	1.083848e-10	1.067804e-10	7.810196e-08	8.148268e-10	3.142220e-10	2.607252e-08	-5.222231e-10	3.350907e-09
9.720030071084410e-05	1.234066e-07	-1.266381e-10	-2.440848e-10	-1.331672e-10	5.787786e-08	1.237171e-09	-3.268878e-10	3.996514e-08	2.645126e-09	-2.945336e-09
9.721112909694013e-05	1.234971e-07	-7.273223e-11	-1.139687e-11	-1.604640e-10	3.392015e-08	1.663842e-09	-5.110694e-10	5.237862e-08	3.458717e-08	-6.088774e-09
9.722574756219428e-05	1.245358e-07	3.396624e-09	4.508236e-09	-7.480128e-10	1.028721e-08	1.544311e-09	-2.669405e-09	4.429496e-08	1.414595e-07	-3.318320e-08
9.724243787863505e-05	1.255587e-07	2.441423e-08	3.327542e-08	-2.691404e-10	1.296238e-09	5.677543e-10	-3.616798e-09	1.224752e-08	2.079540e-07	-4.684305e-08
9.725889900196937e-05	1.251575e-07	5.399551e-08	7.421071e-08	2.006532e-09	-5.788666e-11	-2.202542e-11	-2.024452e-09	-2.155030e-10	1.572238e-07	-2.624584e-08
9.727507107675292e-05	1.240196e-07	7.588207e-08	1.047408e-07	5.057382e-09	-2.364511e-10	-5.939650e-10	-6.558883e-10	-1.128884e-10	9.801825e-08	-9.284806e-09
9.727706215642811e-05	1.240546e-07	7.788779e-08	1.054730e-07	5.694008e-09	-4.959280e-10	-5.585037e-10	-6.785004e-10	-1.838188e-10	9.308836e-08	-8.700032e-09
9.728104431577850e-05	1.243980e-07	8.206255e-08	9.952054e-08	8.214421e-09	-1.236580e-09	-4.410267e-10	-8.914121e-10	-1.893716e-11	8.298828e-08	-9.221221e-09
9.728900863447926e-05	1.247022e-07	9.246269e-08	7.550331e-08	1.974981e-08	-3.973624e-09	-1.226356e-09	-8.346176e-10	1.723203e-09	5.733912e-08	-8.603099e-09
9.730493727188080e-05	1.243962e-07	1.150909e-07	3.710466e-09	3.875517e-08	-8.555508e-09	2.054744e-09	2.810758e-09	9.241817e-09	1.196928e-08	-1.667152e-09
9.730680473903888e-05	1.241367e-07	1.167196e-07	-4.058270e-10	3.623276e-08	-7.985442e-09	6.190512e-09	3.580701e-09	7.806072e-09	8.861636e-09	-9.837747e-10
9.731053967335505e-05	1.233577e-07	1.168873e-07	1.669874e-09	2.312288e-08	-5.039441e-09	4.710984e-08	4.332183e-09	-2.540923e-08	3.108471e-09	-3.231472e-11
9.731546384552061e-05	1.222912e-07	1.129767e-07	1.721917e-09	6.229453e-09	-9.999058e-10	1.440488e-07	2.507961e-09	-1.140270e-07	-5.008113e-09	1.753116e-09
9.732136010682608e-05	1.209881e-07	1.022821e-07	-1.272913e-09	-3.637032e-09	2.202943e-09	1.773512e-07	-8.150017e-10	-1.502076e-07	-9.035509e-09	8.371797e-09
9.732650328985139e-05	1.204283e-07	8.986043e-08	-2.180249e-09	-5.126292e-09	3.677086e-09	1.102559e-07	-1.285530e-09	-9.294863e-08	-6.000677e-09	1.725719e-08
9.733280270857326e-05	1.203669e-07	7.408410e-08	-1.676436e-09	-4.174542e-09	3.595021e-09	3.159180e-08	-9.039786e-11	-2.399283e-08	-3.011496e-11	2.742232e-08
9.733864948275657e-05	1.203839e-07	6.026073e-08	-1.275307e-09	-3.369384e-09	2.125893e-09	6.468409e-09	2.003589e-09	-3.127135e-09	1.646840e-09	3.643104e-08
9.734899007786053e-05	1.205563e-07	3.822919e-08	-1.009516e-09	-2.337423e-09	-3.455789e-10	-1.057339e-09	1.224712e-08	-6.510533e-13	1.542231e-09	4.874048e-08
9.735627882045253e-05	1.209103e-07	2.507715e-08	-3.533512e-10	-1.551375e-09	-2.073591e-09	-6.789257e-09	3.197222e-08	9.048948e-12	1.651307e-09	5.008473e-08
9.736459997860902e-05	1.214515e-07	1.270678e-08	7.690242e-09	2.017482e-09	1.609173e-08	-1.093864e-08	4.772183e-08	-8.051084e-12	1.335087e-09	4.370446e-08
9.737340083613641e-05	1.219934e-07	4.012629e-09	1.240212e-08	4.850552e-09	6.313053e-08	-3.054066e-09	1.960144e-08	2.295807e-09	-1.620355e-10	3.201890e-08
9.738489040094802e-05	1.229185e-07	3.677427e-10	6.762399e-10	4.043510e-10	7.906828e-08	6.662882e-10	9.617632e-10	2.117184e-08	-6.895016e-10	8.174332e-09
9.739483780818320e-05	1.233599e-07	-8.596767e-11	-2.158023e-10	-1.065568e-10	5.868787e-08	1.202181e-09	-2.397379e-10	3.904068e-08	2.426081e-09	-2.010448e-09
9.740538939337263e-05	1.234858e-07	-7.284627e-11	2.348743e-10	-5.567662e-11	3.533651e-08	1.668784e-09	-3.261743e-10	5.100830e-08	3.133936e-08	-5.572960e-09
9.742047885161343e-05	1.246526e-07	1.658916e-09	8.369502e-09	2.040595e-09	1.547957e-08	4.178631e-09	-1.528902e-10	4.442005e-08	1.319066e-07	-3.490226e-08
9.742278070122269e-05	1.249030e-07	3.077960e-09	8.508921e-09	1.284285e-09	1.178615e-08	3.673548e-09	-1.327930e-09	4.111451e-08	1.601850e-07	-4.185154e-08
9.742738440044121e-05	1.255132e-07	9.201490e-09	1.000052e-08	-1.113308e-09	3.560535e-09	1.273893e-09	-4.423288e-09	3.140864e-08	2.124158e-07	-5.664647e-08
9.743659179887823e-05	1.262117e-07	2.808569e-08	3.431751e-08	-3.636965e-10	1.312662e-09	5.584173e-10	-4.412428e-09	6.583924e-09	2.228042e-07	-5.853966e-08
9.744406277392053e-05	1.255756e-07	4.320213e-08	6.092997e-08	6.215435e-10	1.093884e-09	3.962007e-10	-2.735213e-09	1.615741e-10	1.891293e-07	-3.724337e-08
9.745443175231212e-05	1.244586e-07	5.659908e-08	8.974492e-08	1.400227e-09	3.284822e-10	1.273698e-10	-1.201906e-09	4.474990e-10	1.495494e-07	-1.577624e-08
9.746713277142642e-05	1.240285e-07	6.656025e-08	1.053866e-07	2.668122e-09	-2.030553e-10	-6.980739e-11	-7.255691e-10	7.981973e-11	1.220339e-07	-8.574402e-09
9.748113274145084e-05	1.244118e-07	7.884509e-08	9.705759e-08	9.225235e-09	-1.551823e-09	-5.606020e-10	-1.001295e-09	1.996877e-10	9.030724e-08	-1.010033e-08
9.749682711975801e-05	1.247289e-07	9.875867e-08	5.215189e-08	2.808682e-08	-6.059513e-09	-8.538068e-10	-3.041217e-10	3.142319e-09	4.160733e-08	-6.840888e-09
9.751122752523473e-05	1.234302e-07	1.122867e-07	9.575929e-09	2.475576e-08	-5.762761e-09	4.710037e-08	2.684308e-09	-3.039914e-08	7.677331e-09	-2.225007e-10
9.752007210451451e-05	1.219468e-07	1.105060e-07	1.219677e-09	3.347602e-09	-5.261949e-10	1.399319e-07	1.849320e-09	-1.115577e-07	-4.886459e-09	2.843185e-09
9.752118063859191e-05	1.216662e-07	1.088648e-07	6.450345e-10	8.073754e-10	1.018389e-10	1.564254e-07	1.129736e-09	-1.274872e-07	-6.493808e-09	3.935067e-09
9.752339770674672e-05	1.210854e-07	1.037842e-07	-6.900227e-10	-2.463674e-09	1.099214e-09	1.726118e-07	-2.134263e-10	-1.446848e-07	-8.559794e-09	7.456446e-09
9.752783184305633e-05	1.205330e-07	9.270229e-08	-1.796116e-09	-4.538841e-09	2.568617e-09	1.416845e-07	-1.007321e-09	-1.199314e-07	-7.690342e-09	1.509299e-08
9.753323253102799e-05	1.203986e-07	7.919489e-08	-1.848444e-09	-4.439013e-09	3.526001e-09	7.705208e-08	-5.363438e-10	-6.383045e-08	-3.350976e-09	2.387798e-08
9.753965224351656e-05	1.204167e-07	6.390161e-08	-1.417823e-09	-3.579963e-09	3.040196e-09	2.225347e-08	1.052781e-09	-1.634213e-08	8.779854e-10	3.354818e-08
9.754796868053413e-05	1.204795e-07	4.569741e-08	-1.013654e-09	-2.603910e-09	8.034302e-10	1.648149e-09	6.577557e-09	-5.653333e-10	1.758316e-09	4.496111e-08
9.755638208015794e-05	1.207618e-07	2.956754e-08	-6.582107e-10	-1.830791e-09	-1.385781e-09	-4.341800e-09	2.349275e-08	2.832455e-12	1.626519e-09	5.045838e-08
9.756456589822168e-05	1.213210e-07	1.667143e-08	4.203109e-09	6.228955e-10	1.898420e-09	-1.070121e-08	4.639185e-08	7.815486e-11	1.644867e-09	4.509820e-08
9.757307924872386e-05	1.218320e-07	6.556614e-09	1.172954e-08	4.434660e-09	4.074946e-08	-5.156884e-09	2.676806e-08	1.668396e-10	4.812818e-10	3.608241e-08
9.758234503131321e-05	1.224221e-07	1.296158e-09	4.618791e-09	2.049488e-09	8.281279e-08	1.180597e-10	4.462839e-09	8.892251e-09	-1.038445e-09	2.077176e-08
9.759173993196687e-05	1.231555e-07	9.736067e-11	3.775296e-11	5.432431e-11	7.652658e-08	8.770642e-10	1.853351e-10	2.809243e-08	-3.004370e-10	2.112145e-09
9.760099026022385e-05	1.233663e-07	-9.249222e-11	5.444881e-11	-1.211282e-11	5.306609e-08	1.375348e-09	-1.157230e-10	4.302490e-08	4.604940e-09	-1.998442e-09
9.761179603254248e-05	1.235645e-07	-4.445407e-11	-1.399019e-10	-2.828030e-10	2.965097e-08	1.679737e-09	-7.859139e-10	5.402894e-08	4.481399e-08	-8.199260e-09
9.762617253639941e-05	1.252227e-07	5.209833e-09	3.920556e-09	-1.416210e-09	6.744082e-09	1.158127e-09	-4.355466e-09	4.203703e-08	1.652124e-07	-5.043898e-08
9.763817127858224e-05	1.264376e-07	2.675682e-08	2.712530e-08	-2.427262e-10	1.595871e-09	6.812739e-10	-4.873891e-09	1.226753e-08	2.088642e-07	-6.303361e-08
9.764891511787716e-05	1.250530e-07	5.522132e-08	8.139213e-08	1.107565e-09	1.231330e-09	5.920190e-11	-1.394929e-09	3.213320e-09	1.507039e-07	-1.946413e-08
9.765046645581145e-05	1.246905e-07	5.790104e-08	8.830950e-08	1.207042e-09	8.004849e-10	5.189263e-12	-1.094873e-09	3.364029e-09	1.432087e-07	-1.492508e-08
